lon,lat,mp_measurement,date,S1_image_found,S1_image_date,VV_backscatter,VH_backscatter,VV_VH_ratio,backscatter_diff,backscatter_sum,chlorophyll_a,SST_celsius,month_sin,month_cos,season,abs_lat,lat_zone,VV_SST_interaction,VH_SST_interaction,sst_squared,roughness_proxy,cross_pol_ratio,roughness_SST
78.3651,9.0765,3.66e-05,03/02/2021,True,01/02/2021,-11.31049963,-18.17201951,0.622412915,6.861519879,-29.48251915,2.395727266666667,28.2349987,0.866025404,0.5,1.0,9.0765,1.0,-319.3519425,-513.0869474,797.2151518,6.861519879,1.606650467,193.7350049
-129.1965,43.122333,3.65e-05,08/12/2019,True,07/12/2019,-20.81976712,-37.74206736,0.551632928,16.92230023,-58.56183448,0.4629994855555555,12.23999977,-2.45e-16,1.0,1.0,43.122333,2.0,-254.8339448,-461.9628958,149.8175944,16.92230023,1.812799689,207.128951
-129.188333,43.140333,3.65e-05,08/12/2019,True,07/12/2019,-24.91481993,-34.21525231,0.728178758,9.300432383,-59.13007224,0.45671597,12.23999977,-2.45e-16,1.0,1.0,43.140333,2.0,-304.9573902,-418.7946805,149.8175944,9.300432383,1.373289167,113.8372902
3.236667,42.02,3.6e-05,04/06/2015,True,05/06/2015,-18.94678235,-28.27034295,0.670199947,9.323560601,-47.21712531,0.392035534,17.26105735,1.22e-16,-1.0,3.0,42.02,2.0,-327.0414968,-487.9760111,297.9441009,9.323560601,1.492092031,160.9345142
148.858133,-20.10255,3.6e-05,20/03/2020,True,20/03/2020,-15.1262233,-25.9463737,0.582980245,10.82015041,-41.072597,1.985191157142857,28.49136099,1.0,6.12e-17,2.0,20.10255,1.0,-430.9666883,-739.2474996,811.7576511,10.82015041,1.715323991,308.2808113
9.4801,41.705283,3.36e-05,29/05/2018,True,29/05/2018,-20.17887656,-47.55046391,0.424367606,27.37158735,-67.72934046,0.1520369191666666,22.49582933,0.5,-0.866025404,2.0,41.705283,2.0,-453.9405631,-1069.687121,506.0623374,27.37158735,2.356447534,615.7465577
5.3831,43.183,3.13e-05,19/10/2018,True,18/10/2018,-29.90502711,-38.11908098,0.784515952,8.214053868,-68.02410809,0.24402660625,18.47416959,-0.866025404,0.5,4.0,43.183,2.0,-552.4705426,-704.2183668,341.2949422,8.214053868,1.27467134,151.7478242
5.3908,43.183,3.09e-05,19/10/2018,True,18/10/2018,-22.59515217,-48.21167485,0.468665572,25.61652268,-70.80682702,0.249052614,18.43142051,-0.866025404,0.5,4.0,43.183,2.0,-416.4607513,-888.6096528,339.7172621,25.61652268,2.133717643,472.1489015
9.839167,42.07,3.08e-05,29/05/2018,True,29/05/2018,-22.29133782,-47.68209858,0.467499093,25.39076076,-69.97343639,0.1559210241666666,25.17400342,0.5,-0.866025404,2.0,42.07,2.0,-561.1622144,-1200.349313,633.7304481,25.39076076,2.139041585,639.1870982
78.3651,9.0765,2.67e-05,03/06/2021,True,01/06/2021,-12.27062817,-22.64422441,0.541887766,10.37359624,-34.91485258,1.9424555400000003,30.93999863,1.22e-16,-1.0,3.0,9.0765,1.0,-379.6532188,-700.6122722,957.283515,10.37359624,1.845400585,320.9590534
9.62345,40.24604,2.2e-05,05/09/2020,True,03/09/2020,0.450920481,-13.59332175,-0.033172207,14.04424223,-13.14240127,0.1188661025,25.98935094,-1.0,-1.84e-16,4.0,40.24604,2.0,11.71913064,-353.2816094,675.4463624,14.04424223,-30.14571816,365.00074
9.01,44.283333,2.19e-05,20/05/2018,True,17/05/2018,-25.57996889,-47.13179837,0.542732715,21.55182948,-72.71176727,0.1722607309090909,18.81014438,0.5,-0.866025404,2.0,44.283333,2.0,-481.1629082,-886.5559324,353.8215317,21.55182948,1.842527588,405.3930243
10.32925,42.696733,2.1e-05,07/06/2018,True,04/06/2018,-18.73459362,-47.85091241,0.391520092,29.1163188,-66.58550603,0.1657959289999999,22.39354909,1.22e-16,-1.0,3.0,42.696733,2.0,-419.5340418,-1071.551756,501.4710408,29.1163188,2.554147338,652.0177143
39.7489,-4.4964,2e-05,13/01/2020,True,14/01/2020,-14.27492704,-26.09800898,0.546973796,11.82308194,-40.37293602,0.1072122453125,30.08046396,0.5,0.866025404,1.0,4.4964,1.0,-429.3964284,-785.0402186,904.834312,11.82308194,1.828241147,355.6437902
9.62345,40.24604,1.8e-05,06/09/2020,True,03/09/2020,0.450920481,-13.59332175,-0.033172207,14.04424223,-13.14240127,0.1188661025,25.98935094,-1.0,-1.84e-16,4.0,40.24604,2.0,11.71913064,-353.2816094,675.4463624,14.04424223,-30.14571816,365.00074
9.617667,44.125833,1.77e-05,14/06/2018,True,11/06/2018,-20.05164102,-28.41498066,0.705671465,8.363339643,-48.46662169,0.1336884471428571,24.34730691,1.22e-16,-1.0,3.0,44.125833,2.0,-488.203458,-691.8282551,592.7913539,8.363339643,1.417090034,203.6247971
9.63,41.168333,1.77e-05,01/06/2018,True,29/05/2018,-20.46208366,-47.68661817,0.429094879,27.22453452,-68.14870183,0.1764442072727272,21.02041488,1.22e-16,-1.0,3.0,41.168333,2.0,-430.1214878,-1002.392498,441.8578416,27.22453452,2.330486913,572.2710104
-129.019067,44.048367,1.64e-05,08/12/2019,True,07/12/2019,-31.86189611,-37.96935297,0.839147724,6.10745686,-69.83124908,0.4383993141666666,11.125,-2.45e-16,1.0,1.0,44.048367,2.0,-354.4635942,-422.4090518,123.765625,6.10745686,1.191685292,67.94545756
-129.019933,44.064917,1.64e-05,08/12/2019,True,07/12/2019,-34.38052612,-30.90160785,1.112580494,-3.478918269,-65.28213397,0.4354527288888889,11.125,-2.45e-16,1.0,1.0,44.064917,2.0,-382.4833531,-343.7803874,123.765625,-3.478918269,0.898811372,-38.70296574
10.037167,43.899817,1.61e-05,11/06/2019,True,11/06/2019,-27.0938188,-29.90711503,0.90593221,2.813296229,-57.00093384,0.5512856958333333,19.69199944,1.22e-16,-1.0,3.0,43.899817,2.0,-533.5314646,-588.9308923,387.7748418,2.813296229,1.103835353,55.39942774
8.462589,44.277375,1.32e-05,04/07/2019,True,04/07/2019,-18.33991945,-40.10254037,0.457325628,21.76262093,-58.44245982,0.1216075525,26.28999901,-0.5,-0.866025404,3.0,44.277375,2.0,-482.1564641,-1054.295747,691.1640479,21.76262093,2.186625764,572.1392826
9.388333,41.591,1.32e-05,04/06/2018,True,04/06/2018,-17.58815591,-29.08968917,0.604618214,11.50153326,-46.67784507,0.1542718775,21.49246229,1.22e-16,-1.0,3.0,41.591,2.0,-378.0127775,-625.2090474,461.9259352,11.50153326,1.653936281,247.1962698
23.358483,-36.02685,9.6e-06,10/05/2017,True,09/05/2017,-11.439464,-48.29286207,0.236876911,36.85339808,-59.73232607,0.340050446,22.69819172,0.5,-0.866025404,2.0,36.02685,2.0,-259.655147,-1096.160642,515.2079074,36.85339808,4.221601824,836.505495
5.325,43.3088,8.57e-06,16/10/2018,True,13/10/2018,-17.73575449,-31.24272546,0.567676291,13.50697096,-48.97847995,0.25871325,21.74323525,-0.866025404,0.5,4.0,43.3088,2.0,-385.6326823,-679.3179295,472.7682792,13.50697096,1.761567317,293.6852471
5.3147,43.3204,6.73e-06,16/10/2018,True,13/10/2018,-18.57415527,-27.66810868,0.67132002,9.093953413,-46.24226396,0.25871325,21.69963214,-0.866025404,0.5,4.0,43.3204,2.0,-403.0523367,-600.3877805,470.874035,9.093953413,1.48960253,197.3354438
10.173767,43.684967,5.73e-06,22/05/2018,True,23/05/2018,-25.03531527,-29.88769412,0.837646262,4.852378859,-54.92300939,0.9547244330000002,19.75738612,0.5,-0.866025404,2.0,43.684967,2.0,-494.6323904,-590.5027131,390.3543063,4.852378859,1.19382136,95.87032272
23.540033,-36.254133,5.64e-06,10/05/2017,True,09/05/2017,-17.04337006,-25.36044324,0.672045433,8.31707318,-42.4038133,0.3158504833333333,23.57654649,0.5,-0.866025404,2.0,36.254133,2.0,-401.8238066,-597.911669,555.8535443,8.31707318,1.487994637,196.0878625
-76.83569,17.95008,0.0,02/11/2017,True,02/11/2017,-19.6477399,-37.21143684,0.528002721,17.56369694,-56.85917673,0.75616312625,29.9220372,-0.5,0.866025404,4.0,17.95008,1.0,-587.9004041,-1113.441997,895.32831,17.56369694,1.893929634,525.5415931
10.4759,42.881633,0.0,07/06/2018,True,04/06/2018,-16.00283123,-28.28804714,0.565710003,12.28521591,-44.29087837,0.2057309608333333,21.59637616,1.22e-16,-1.0,3.0,42.881633,2.0,-345.6031629,-610.9193069,466.4034632,12.28521591,1.76769015,265.316144
-9.041244,47.907658,0.0,24/11/2020,True,22/11/2020,-21.87939032,-26.58017404,0.823146992,4.700783721,-48.45956435,0.6176044136363636,12.65917212,-0.5,0.866025404,4.0,47.907658,2.0,-276.9749678,-336.482998,160.2546387,4.700783721,1.21484985,59.50803021
-9.013994,47.885477,0.0,24/11/2020,True,22/11/2020,-19.36305703,-25.64380788,0.755077293,6.280750856,-45.00686491,0.62627534375,11.67873715,-0.5,0.866025404,4.0,47.885477,2.0,-226.1360534,-299.4872917,136.3929013,6.280750856,1.32436773,73.35123833
